Interval=	0.001 s
ExcelDateTime=	4.5034649974269007e+004	18/04/2023 15:35:57.776842
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	ECG	Finapres derivative	Finapres NIBP	SBP	DBP	MAP	Heart rate
Range=	5.000 mV	1508.32 mmHg/s	10.000 V	100.0000 mmHg	100.0000 mmHg	100.0170 mmHg	110 BPM
UnitName=	*	*	mmHg	*	*	*	*
TopValue=	*	*	1000.00	*	*	*	*
BottomValue=	*	*	-1000.00	*	*	*	*
284.575	0.1622131	-190.9085	112.0625	167.2188	89.59375	115.4687	69.8614
284.576	0.1595963	-189.4882	111.9375	167.2188	89.59375	115.4687	69.8614
284.577	0.1556783	-196.8751	111.7188	167.2188	89.59375	115.4687	69.8614
284.578	0.1507842	-202.5565	111.5625	167.2188	89.59375	115.4687	69.8614
284.579	0.1453097	-212.2154	111.25	167.2188	89.59375	115.4687	69.8614
284.58	0.1396793	-212.216	111.2188	167.2188	89.59375	115.4687	69.8614
284.581	0.1342167	-219.0345	110.9063	167.2188	89.59375	115.4687	69.8614
284.582	0.1291387	-214.4886	110.5313	167.2188	89.59375	115.4687	69.8614
284.583	0.1245685	-215.625	110.4688	167.2188	89.59375	115.4687	69.8614
284.584	0.120611	-206.8189	110.2188	167.2188	89.59375	115.4687	69.8614
284.585	0.1173504	-204.5456	110	167.2188	89.59375	115.4687	69.8614
284.586	0.114758	-194.3182	109.75	167.2188	89.59375	115.4687	69.8614
284.587	0.1127083	-189.7732	109.6875	167.2188	89.59375	115.4687	69.8614
284.588	0.110997	-192.3295	109.375	167.2188	89.59375	115.4687	69.8614
284.589	0.1094846	-184.0912	109.3125	167.2188	89.59375	115.4687	69.8614
284.59	0.1080048	-179.2613	109.0938	167.2188	89.59375	115.4687	69.8614
284.591	0.1064011	-168.182	108.875	167.2188	89.59375	115.4687	69.8614
284.592	0.1045226	-164.4885	108.6563	167.2188	89.59375	115.4687	69.8614
284.593	0.1022128	-145.4545	108.5	167.2188	89.59375	115.4687	69.8614
284.594	0.09946286	-131.5339	108.4063	167.2188	89.59375	115.4687	69.8614
284.595	0.09619537	-109.9432	108.2188	167.2188	89.59375	115.4687	69.8614
284.596	0.09241322	-93.75	108.2188	167.2188	89.59375	115.4687	69.8614
284.597	0.08817451	-76.70468	108	167.2188	89.59375	115.4687	69.8614
284.598	0.08356462	-59.65948	108.0625	167.2188	89.59375	115.4687	69.8614
284.599	0.07878081	-40.34096	108	167.2188	89.59375	115.4687	69.8614
284.6	0.07389768	-16.19309	107.9688	167.2188	89.59375	115.4687	69.8614
284.601	0.0690444	1.421034	107.8438	167.2188	89.59375	115.4687	69.8614
284.602	0.06438641	23.5793	107.875	167.2188	89.59375	115.4687	69.8614
284.603	0.06010163	31.81785	107.9375	167.2188	89.59375	115.4687	69.8614
284.604	0.05641155	53.97755	108.0313	167.2188	89.59375	115.4687	69.8614
284.605	0.05339504	65.62519	108.1563	167.2188	89.59375	115.4687	69.8614
284.606	0.0511443	78.40902	108.1875	167.2188	89.59375	115.4687	69.8614
284.607	0.04975164	79.82945	108.2813	167.2188	89.59375	115.4687	69.8614
284.608	0.04928338	75.56862	108.25	167.2188	89.59375	115.4687	69.8614
284.609	0.04982045	71.87522	108.5313	167.2188	89.59375	115.4687	69.8614
284.61	0.05129652	68.74979	108.4688	167.2188	89.59375	115.4687	69.8614
284.611	0.0536447	71.02251	108.625	167.2188	89.59375	115.4687	69.8614
284.612	0.05677579	66.47724	108.6563	167.2188	89.59375	115.4687	69.8614
284.613	0.06054728	71.87545	108.6563	167.2188	89.59375	115.4687	69.8614
284.614	0.06482453	74.71556	108.75	167.2188	89.59375	115.4687	69.8614
284.615	0.06935883	88.92047	108.8125	167.2188	89.59375	115.4687	69.8614
284.616	0.07391909	97.15956	108.9375	167.2188	89.59375	115.4687	69.8614
284.617	0.07827514	106.8182	108.9063	167.2188	89.59375	115.4687	69.8614
284.618	0.08218614	114.7726	109.1563	167.2188	89.59375	115.4687	69.8614
284.619	0.08543963	118.4658	109.3125	167.2188	89.59375	115.4687	69.8614
284.62	0.08782538	127.5566	109.4375	167.2188	89.59375	115.4687	69.8614
284.621	0.08919155	121.8747	109.5625	167.2188	89.59375	115.4687	69.8614
284.622	0.08944572	132.1022	109.625	167.2188	89.59375	115.4687	69.8614
284.623	0.0885674	138.352	109.75	167.2188	89.59375	115.4687	69.8614
284.624	0.08659806	151.9893	109.875	167.2188	89.59375	115.4687	69.8614
284.625	0.08367417	168.1816	110.125	167.2188	89.59375	115.4687	69.8614
284.626	0.07998127	188.9203	110	167.2188	89.59375	115.4687	69.8614
284.627	0.0757549	202.5575	110.4375	167.2188	89.59375	115.4687	69.8614
284.628	0.07128454	205.9661	110.6875	167.2188	89.59375	115.4687	69.8614
284.629	0.06688796	223.5793	110.9063	167.2188	89.59375	115.4687	69.8614
284.63	0.06290429	224.432	111.125	167.2188	89.59375	115.4687	69.8614
284.631	0.05962727	230.966	111.4375	167.2188	89.59375	115.4687	69.8614
284.632	0.05729459	212.5001	111.5313	167.2188	89.59375	115.4687	69.8614
284.633	0.05607048	206.5344	111.625	167.2188	89.59375	115.4687	69.8614
284.634	0.05608143	193.1817	112.1875	167.2188	89.59375	115.4687	69.8614
284.635	0.05734334	184.3752	112.1563	167.2188	89.59375	115.4687	69.8614
284.636	0.05977718	176.9886	112.4375	167.2188	89.59375	115.4687	69.8614
284.637	0.06319971	162.2158	112.5	167.2188	89.59375	115.4687	69.8614
284.638	0.06730869	154.8289	112.75	167.2188	89.59375	115.4687	69.8614
284.639	0.07183033	140.9091	112.75	167.2188	89.59375	115.4687	69.8614
284.64	0.07639909	148.5791	113	167.2188	89.59375	115.4687	69.8614
284.641	0.08065574	147.4433	113.1875	167.2188	89.59375	115.4687	69.8614
284.642	0.08423558	154.2612	113.0625	167.2188	89.59375	115.4687	69.8614
284.643	0.08676054	146.5909	113.4375	167.2188	89.59375	115.4687	69.8614
284.644	0.08804285	145.7387	113.5625	167.2188	89.59375	115.4687	69.8614
284.645	0.08790681	136.0792	113.75	167.2188	89.59375	115.4687	69.8614
284.646	0.08628734	127.557	113.9063	167.2188	89.59375	115.4687	69.8614
284.647	0.08319766	117.3296	114.0938	167.2188	89.59375	115.4687	69.8614
284.648	0.07871042	94.31839	114.0313	167.2188	89.59375	115.4687	69.8614
284.649	0.07308262	88.06837	114.1875	167.2188	89.59375	115.4687	69.8614
284.65	0.06656737	76.70402	114.2813	167.2188	89.59375	115.4687	69.8614
284.651	0.05946523	76.42042	114.3125	167.2188	89.59375	115.4687	69.8614
284.652	0.05209589	71.02299	114.3125	167.2188	89.59375	115.4687	69.8614
284.653	0.04478345	71.5909	114.4063	167.2188	89.59375	115.4687	69.8614
284.654	0.03784164	68.46607	114.5938	167.2188	89.59375	115.4687	69.8614
284.655	0.03149599	61.93197	114.5625	167.2188	89.59375	115.4687	69.8614
284.656	0.02591126	53.69365	114.7813	167.2188	89.59375	115.4687	69.8614
284.657	0.02120725	45.73834	114.6875	167.2188	89.59375	115.4687	69.8614
284.658	0.01747176	43.18178	114.75	167.2188	89.59375	115.4687	69.8614
284.659	0.01471385	40.62498	114.875	167.2188	89.59375	115.4687	69.8614
284.66	0.01286087	59.37492	114.7813	167.2188	89.59375	115.4687	69.8614
284.661	0.01181626	68.75026	114.75	167.2188	89.59375	115.4687	69.8614
284.662	0.01148518	82.10229	114.8125	167.2188	89.59375	115.4687	69.8614
284.663	0.01177459	101.4198	115.0313	167.2188	89.59375	115.4687	69.8614
284.664	0.0126737	102.5568	115.0625	167.2188	89.59375	115.4687	69.8614
284.665	0.01409105	101.7048	115.4375	167.2188	89.59375	115.4687	69.8614
284.666	0.01599533	94.03396	115.4375	167.2188	89.59375	115.4687	69.8614
284.667	0.01837692	75.56832	115.4375	167.2188	89.59375	115.4687	69.8614
284.668	0.02118384	47.15896	115.8125	167.2188	89.59375	115.4687	69.8614
284.669	0.02455238	34.65915	115.5625	167.2188	89.59375	115.4687	69.8614
284.67	0.02842241	16.47747	115.5313	167.2188	89.59375	115.4687	69.8614
284.671	0.03276197	10.51128	115.625	167.2188	89.59375	115.4687	69.8614
284.672	0.0374829	10.22768	115.5938	167.2188	89.59375	115.4687	69.8614
284.673	0.04236253	7.102847	115.4688	167.2188	89.59375	115.4687	69.8614
284.674	0.04729071	21.59131	115.6875	167.2188	89.59375	115.4687	69.8614
284.675	0.05195205	27.27234	115.6563	167.2188	89.59375	115.4687	69.8614
284.676	0.05602448	30.11334	115.5938	167.2188	89.59375	115.4687	69.8614
284.677	0.05914342	30.68197	115.75	167.2188	89.59375	115.4687	69.8614
284.678	0.06090252	38.06829	115.75	167.2188	89.59375	115.4687	69.8614
284.679	0.06096634	37.7841	115.75	167.2188	89.59375	115.4687	69.8614
284.68	0.05905038	46.87488	115.8438	167.2188	89.59375	115.4687	69.8614
284.681	0.05495067	50.2845	115.875	167.2188	89.59375	115.4687	69.8614
284.682	0.04857547	54.54517	115.7813	167.2188	89.59375	115.4687	69.8614
284.683	0.04000602	55.11307	116	167.2188	89.59375	115.4687	69.8614
284.684	0.02942404	55.96578	116.0625	167.2188	89.59375	115.4687	69.8614
284.685	0.01723237	57.67048	116.125	167.2188	89.59375	115.4687	69.8614
284.686	0.00393389	55.68218	116.125	167.2188	89.59375	115.4687	69.8614
284.687	-0.009840908	49.4318	116.3125	167.2188	89.59375	115.4687	69.8614
284.688	-0.02331368	24.14787	116.1875	167.2188	89.59375	115.4687	69.8614
284.689	-0.03574572	10.79559	116.2813	167.2188	89.59375	115.4687	69.8614
284.69	-0.04640844	-4.829765	116.4063	167.2188	89.59375	115.4687	69.8614
284.691	-0.05465283	-17.0455	116.3438	167.2188	89.59375	115.4687	69.8614
284.692	-0.05990957	-38.6368	116.3125	167.2188	89.59375	115.4687	69.8614
284.693	-0.06172246	-46.02253	116.0938	167.2188	89.59375	115.4687	69.8614
284.694	-0.05991022	-60.51111	116.1563	167.2188	89.59375	115.4687	69.8614
284.695	-0.05457488	-71.87557	116.0625	167.2188	89.59375	115.4687	69.8614
284.696	-0.04598888	-72.15869	116.0625	167.2188	89.59375	115.4687	69.8614
284.697	-0.03457831	-68.74991	115.8438	167.2188	89.59375	115.4687	69.8614
284.698	-0.02093532	-54.82948	115.875	167.2188	89.59375	115.4687	69.8614
284.699	-0.005855629	-44.88635	115.7813	167.2188	89.59375	115.4687	69.8614
284.7	0.009737977	-19.03403	115.6563	167.2188	89.59375	115.4687	69.8614
284.701	0.02496811	-2.841353	115.625	167.2188	89.59375	115.4687	69.8614
284.702	0.0390286	17.61341	115.625	167.2188	89.59375	115.4687	69.8614
284.703	0.05120244	26.98874	115.75	167.2188	89.59375	115.4687	69.8614
284.704	0.06090955	29.82903	115.8125	167.2188	89.59375	115.4687	69.8614
284.705	0.06777341	25.28405	116.0313	167.2188	89.59375	115.4687	69.8614
284.706	0.07164761	12.78424	115.9063	167.2188	89.59375	115.4687	69.8614
284.707	0.07259175	-13.35263	115.9688	167.2188	89.59375	115.4687	69.8614
284.708	0.07085982	-50.85254	115.9688	167.2188	89.59375	115.4687	69.8614
284.709	0.06692239	-71.87462	115.8125	167.2188	89.59375	115.4687	69.8614
284.71	0.06143088	-101.1366	115.75	167.2188	89.59375	115.4687	69.8614
284.711	0.05507515	-115.0568	115.7188	167.2188	89.59375	115.4687	69.8614
284.712	0.04853009	-130.9656	115.4688	167.2188	89.59375	115.4687	69.8614
284.713	0.04242416	-141.4771	115.1875	167.2188	89.59375	115.4687	69.8614
284.714	0.03732091	-147.7268	115.3125	167.2188	89.59375	115.4687	69.8614
284.715	0.03372137	-149.4316	114.9688	167.2188	89.59375	115.4687	69.8614
284.716	0.03189476	-148.2959	114.875	167.2188	89.59375	115.4687	69.8614
284.717	0.03188119	-148.8633	114.75	167.2188	89.59375	115.4687	69.8614
284.718	0.03351177	-134.9429	114.5625	167.2188	89.59375	115.4687	69.8614
284.719	0.03644142	-132.6702	114.375	167.2188	89.59375	115.4687	69.8614
284.72	0.04028399	-110.7954	114.3438	167.2188	89.59375	115.4687	69.8614
284.721	0.04451835	-96.87471	114.1875	167.2188	89.59375	115.4687	69.8614
284.722	0.04854245	-84.37491	113.875	167.2188	89.59375	115.4687	69.8614
284.723	0.05173172	-80.39809	114.125	167.2188	89.59375	115.4687	69.8614
284.724	0.05354947	-82.95512	113.9375	167.2188	89.59375	115.4687	69.8614
284.725	0.05361817	-88.06824	113.9688	167.2188	89.59375	115.4687	69.8614
284.726	0.05169876	-98.29616	113.9375	167.2188	89.59375	115.4687	69.8614
284.727	0.04770304	-108.2387	113.8125	167.2188	89.59375	115.4687	69.8614
284.728	0.04170217	-137.2161	113.5625	167.2188	89.59375	115.4687	69.8614
284.729	0.03401184	-139.2047	113.4063	167.2188	89.59375	115.4687	69.8614
284.73	0.02503315	-149.1479	113.3438	167.2188	89.59375	115.4687	69.8614
284.731	0.01529059	-150.5683	113.0625	167.2188	89.59375	115.4687	69.8614
284.732	0.00538736	-151.1357	113	167.2188	89.59375	115.4687	69.8614
284.733	-0.004044053	-151.1366	112.7188	167.2188	89.59375	115.4687	69.8614
284.734	-0.01234899	-146.8749	112.7813	167.2188	89.59375	115.4687	69.8614
284.735	-0.01907098	-148.5796	112.5625	167.2188	89.59375	115.4687	69.8614
284.736	-0.02384937	-143.1817	112.4375	167.2188	89.59375	115.4687	69.8614
284.737	-0.02643962	-150.8527	112.1875	167.2188	89.59375	115.4687	69.8614
284.738	-0.02674067	-149.7164	112	167.2188	89.59375	115.4687	69.8614
284.739	-0.02481772	-157.3863	112.0313	167.2188	89.59375	115.4687	69.8614
284.74	-0.02096992	-147.4435	111.7813	167.2188	89.59375	115.4687	69.8614
284.741	-0.01559004	-146.0228	111.6875	167.2188	89.59375	115.4687	69.8614
284.742	-0.00913802	-146.3073	111.4063	167.2188	89.59375	115.4687	69.8614
284.743	-0.002126629	-145.7385	111.3438	167.2188	89.59375	115.4687	69.8614
284.744	0.004919449	-151.4205	111.1563	167.2188	89.59375	115.4687	69.8614
284.745	0.0114676	-148.2953	111.1563	167.2188	89.59375	115.4687	69.8614
284.746	0.01709377	-149.9994	110.9063	167.2188	89.59375	115.4687	69.8614
284.747	0.02148607	-147.4432	110.6875	167.2188	89.59375	115.4687	69.8614
284.748	0.02444123	-154.8292	110.6563	167.2188	89.59375	115.4687	69.8614
284.749	0.02591302	-146.5906	110.4375	167.2188	89.59375	115.4687	69.8614
284.75	0.02594	-139.4886	110.2813	167.2188	89.59375	115.4687	69.8614
284.751	0.02469591	-128.4099	110.125	167.2188	89.59375	115.4687	69.8614
284.752	0.02245135	-118.1815	110	167.2188	89.59375	115.4687	69.8614
284.753	0.01954242	-111.9316	109.7813	167.2188	89.59375	115.4687	69.8614
284.754	0.01633802	-104.8299	109.875	167.2188	89.59375	115.4687	69.8614
284.755	0.01318563	-104.2609	109.7813	167.2188	89.59375	115.4687	69.8614
284.756	0.01039166	-98.86348	109.5938	167.2188	89.59375	115.4687	69.8614
284.757	0.008208053	-107.3859	109.5625	167.2188	89.59375	115.4687	69.8614
284.758	0.006830316	-109.3748	109.4688	167.2188	89.59375	115.4687	69.8614
284.759	0.006320529	-111.3636	109.2813	167.2188	89.59375	115.4687	69.8614
284.76	0.006700993	-107.1023	109.125	167.2188	89.59375	115.4687	69.8614
284.761	0.007888883	-103.125	109.1563	167.2188	89.59375	115.4687	69.8614
284.762	0.009729354	-98.57982	108.8125	167.2188	89.59375	115.4687	69.8614
284.763	0.01202849	-93.75023	108.8438	167.2188	89.59375	115.4687	69.8614
284.764	0.01453699	-90.90883	108.875	167.2188	89.59375	115.4687	69.8614
284.765	0.0170682	-86.08008	108.7188	167.2188	89.59375	115.4687	69.8614
284.766	0.0194377	-88.06795	108.5938	167.2188	89.59375	115.4687	69.8614
284.767	0.02148019	-89.48892	108.5938	167.2188	89.59375	115.4687	69.8614
284.768	0.0230583	-111.3638	108.4375	167.2188	89.59375	115.4687	69.8614
284.769	0.02411965	-119.6027	108.2813	167.2188	89.59375	115.4687	69.8614
284.77	0.02466973	-131.25	108.3125	167.2188	89.59375	115.4687	69.8614
284.771	0.02476293	-143.1816	108.1563	167.2188	89.59375	115.4687	69.8614
284.772	0.0244769	-149.716	107.9375	167.2188	89.59375	115.4687	69.8614
284.773	0.02388758	-153.4089	107.6563	167.2188	89.59375	115.4687	69.8614
284.774	0.02311975	-148.0111	107.6875	167.2188	89.59375	115.4687	69.8614
284.775	0.02225738	-139.7724	107.3438	167.2188	89.59375	115.4687	69.8614
284.776	0.02137051	-123.8641	107.2188	167.2188	89.59375	115.4687	69.8614
284.777	0.0204999	-113.3521	107.1875	167.2188	89.59375	115.4687	69.8614
284.778	0.01965201	-96.87495	106.9688	167.2188	89.59375	115.4687	69.8614
284.779	0.01880341	-86.36379	107.0313	167.2188	89.59375	115.4687	69.8614
284.78	0.01790351	-69.88651	107	167.2188	89.59375	115.4687	69.8614
284.781	0.01687894	-61.07956	106.875	167.2188	89.59375	115.4687	69.8614
284.782	0.01565298	-64.20428	106.6563	167.2188	89.59375	115.4687	69.8614
284.783	0.01416853	-70.17058	106.75	167.2188	89.59375	115.4687	69.8614
284.784	0.01239433	-83.52238	106.7188	167.2188	89.59375	115.4687	69.8614
284.785	0.01034593	-94.31833	106.625	167.2188	89.59375	115.4687	69.8614
284.786	0.008067611	-111.0794	106.6563	167.2188	89.59375	115.4687	69.8614
284.787	0.005638022	-122.1589	106.4063	167.2188	89.59375	115.4687	69.8614
284.788	0.003166481	-138.0684	106.2188	167.2188	89.59375	115.4687	69.8614
284.789	0.0008512367	-138.6366	106.125	167.2188	89.59375	115.4687	69.8614
284.79	-0.001135161	-132.6708	105.9375	167.2188	89.59375	115.4687	69.8614
284.791	-0.002613497	-123.2951	105.625	167.2188	89.59375	115.4687	69.8614
284.792	-0.003430927	-105.3978	105.625	167.2188	89.59375	115.4687	69.8614
284.793	-0.003501377	-97.4434	105.5313	167.2188	89.59375	115.4687	69.8614
284.794	-0.002716298	-90.909	105.5313	167.2188	89.59375	115.4687	69.8614
284.795	-0.001117813	-86.07966	105.4688	167.2188	89.59375	115.4687	69.8614
284.796	0.001206654	-83.23872	105.4063	167.2188	89.59375	115.4687	69.8614
284.797	0.004100603	-91.76135	105.3125	167.2188	89.59375	115.4687	69.8614
284.798	0.00732218	-95.17015	105.125	167.2188	89.59375	115.4687	69.8614
284.799	0.01059152	-96.59076	105.0625	167.2188	89.59375	115.4687	69.8614
284.8	0.01356118	-91.4768	104.9063	167.2188	89.59375	115.4687	69.8614
284.801	0.01589982	-78.69297	104.8438	167.2188	89.59375	115.4687	69.8614
284.802	0.01731217	-74.99998	104.75	167.2188	89.59375	115.4687	69.8614
284.803	0.01757223	-70.16975	104.6875	167.2188	89.59375	115.4687	69.8614
284.804	0.01647222	-73.8641	104.6563	167.2188	89.59375	115.4687	69.8614
284.805	0.01393593	-75.28413	104.625	167.2188	89.59375	115.4687	69.8614
284.806	0.009991443	-88.06813	104.6875	167.2188	89.59375	115.4687	69.8614
284.807	0.004798932	-103.4091	104.4063	167.2188	89.59375	115.4687	69.8614
284.808	-0.001321541	-117.6136	104.3438	167.2188	89.59375	115.4687	69.8614
284.809	-0.008019989	-127.5572	104.1875	167.2188	89.59375	115.4687	69.8614
284.81	-0.01483618	-130.1136	104.125	167.2188	89.59375	115.4687	69.8614
284.811	-0.02128236	-132.3863	103.875	167.2188	89.59375	115.4687	69.8614
284.812	-0.0268447	-122.1594	103.6875	167.2188	89.59375	115.4687	69.8614
284.813	-0.03100108	-119.8865	103.5938	167.2188	89.59375	115.4687	69.8614
284.814	-0.03333847	-109.375	103.5313	167.2188	89.59375	115.4687	69.8614
284.815	-0.03355536	-109.0906	103.5	167.2188	89.59375	115.4687	69.8614
284.816	-0.03147399	-98.57941	103.3125	167.2188	89.59375	115.4687	69.8614
284.817	-0.02704875	-94.60252	103.25	167.2188	89.59375	115.4687	69.8614
284.818	-0.02039031	-96.59057	103.125	167.2188	89.59375	115.4687	69.8614
284.819	-0.01179955	-87.2162	103.125	167.2188	89.59375	115.4687	69.8614
284.82	-0.001724987	-78.40926	102.8438	167.2188	89.59375	115.4687	69.8614
284.821	0.00930011	-65.34099	102.875	167.2188	89.59375	115.4687	69.8614
284.822	0.0206737	-60.79549	102.7813	167.2188	89.59375	115.4687	69.8614
284.823	0.03174235	-55.68195	102.6563	167.2188	89.59375	115.4687	69.8614
284.824	0.04180649	-57.67023	102.8125	167.2188	89.59375	115.4687	69.8614
284.825	0.05027464	-58.23845	102.7188	167.2188	89.59375	115.4687	69.8614
284.826	0.05666315	-68.75021	102.6875	167.2188	89.59375	115.4687	69.8614
284.827	0.06061997	-75.5682	102.5625	167.2188	89.59375	115.4687	69.8614
284.828	0.06196481	-82.95441	102.5	167.2188	89.59375	115.4687	69.8614
284.829	0.06062047	-78.69279	102.3438	167.2188	89.59375	115.4687	69.8614
284.83	0.05679466	-62.21574	102.2188	167.2188	89.59375	115.4687	69.8614
284.831	0.05082732	-51.42075	102.1563	167.2188	89.59375	115.4687	69.8614
284.832	0.04319643	-34.09099	102.0625	167.2188	89.59375	115.4687	69.8614
284.833	0.03453596	-30.39759	102	167.2188	89.59375	115.4687	69.8614
284.834	0.02547	-28.69356	102.25	167.2188	89.59375	115.4687	69.8614
284.835	0.01675142	-30.9661	102.25	167.2188	89.59375	115.4687	69.8614
284.836	0.009048443	-42.32907	102.125	167.2188	89.59375	115.4687	69.8614
284.837	0.00294873	-57.67006	102.1875	167.2188	89.59375	115.4687	69.8614
284.838	-0.001042008	-76.70456	101.9375	167.2188	89.59375	115.4687	69.8614
284.839	-0.002635809	-86.36337	101.8438	167.2188	89.59375	115.4687	69.8614
284.84	-0.001644061	-88.63634	101.8125	167.2188	89.59375	115.4687	69.8614
284.841	0.001909653	-81.53426	101.6563	167.2188	89.59375	115.4687	69.8614
284.842	0.007815	-75.00029	101.5313	167.2188	89.59375	115.4687	69.8614
284.843	0.01568464	-59.6596	101.4375	167.2188	89.59375	115.4687	69.8614
284.844	0.02498098	-54.54558	101.5938	167.2188	89.59375	115.4687	69.8614
284.845	0.03510154	-48.29544	101.375	167.2188	89.59375	115.4687	69.8614
284.846	0.04540179	-42.61398	101.4063	167.2188	89.59375	115.4687	69.8614
284.847	0.05521522	-52.27273	101.375	167.2188	89.59375	115.4687	69.8614
284.848	0.06386629	-55.96596	101.3438	167.2188	89.59375	115.4687	69.8614
284.849	0.07083187	-65.62513	101.25	167.2188	89.59375	115.4687	69.8614
284.85	0.0756978	-57.3861	101.25	167.2188	89.59375	115.4687	69.8614
284.851	0.07821221	-59.65894	101.1563	167.2188	89.59375	115.4687	69.8614
284.852	0.07825936	-55.68177	100.875	167.2188	89.59375	115.4687	69.8614
284.853	0.07584431	-55.68183	101	167.2188	89.59375	115.4687	69.8614
284.854	0.07124462	-51.42081	100.875	167.2188	89.59375	115.4687	69.8614
284.855	0.06483069	-48.01142	100.9688	167.2188	89.59375	115.4687	69.8614
284.856	0.05706583	-48.01112	100.875	167.2188	89.59375	115.4687	69.8614
284.857	0.04845503	-43.46579	100.875	167.2188	89.59375	115.4687	69.8614
284.858	0.03951343	-50.2835	100.7188	167.2188	89.59375	115.4687	69.8614
284.859	0.03082221	-41.47768	100.7188	167.2188	89.59375	115.4687	69.8614
284.86	0.02287591	-36.36396	100.6875	167.2188	89.59375	115.4687	69.8614
284.861	0.0160576	-19.88679	100.5	167.2188	89.59375	115.4687	69.8614
284.862	0.01062673	-16.47758	100.5625	167.2188	89.59375	115.4687	69.8614
284.863	0.006719792	-8.522511	100.5313	167.2188	89.59375	115.4687	69.8614
284.864	0.004332033	-4.829228	100.6563	167.2188	89.59375	115.4687	69.8614
284.865	0.003338696	-8.52257	100.6563	167.2188	89.59375	115.4687	69.8614
284.866	0.003505502	-9.659349	100.75	167.2188	89.59375	115.4687	69.8614
284.867	0.004530785	-25.85179	100.5313	167.2188	89.59375	115.4687	69.8614
284.868	0.006087747	-35.22736	100.5625	167.2188	89.59375	115.4687	69.8614
284.869	0.007734258	-44.034	100.5938	167.2188	89.59375	115.4687	69.8614
284.87	0.009075463	-42.61357	100.4063	167.2188	89.59375	115.4687	69.8614
284.871	0.00979583	-48.29508	100.4375	167.2188	89.59375	115.4687	69.8614
284.872	0.009708861	-41.19307	100.2813	167.2188	89.59375	115.4687	69.8614
284.873	0.008798289	-42.32949	100.3125	167.2188	89.59375	115.4687	69.8614
284.874	0.006976651	-46.87548	100.3125	167.2188	89.59375	115.4687	69.8614
284.875	0.004306183	-44.31844	100.3438	167.2188	89.59375	115.4687	69.8614
284.876	0.0009841035	-47.72705	100.125	167.2188	89.59375	115.4687	69.8614
284.877	-0.002624881	-48.01154	100.1875	167.2188	89.59375	115.4687	69.8614
284.878	-0.005970708	-61.64777	100.1563	167.2188	89.59375	115.4687	69.8614
284.879	-0.008738306	-56.53388	99.96875	167.2188	89.59375	115.4687	69.8614
284.88	-0.0105367	-56.24998	99.96875	167.2188	89.59375	115.4687	69.8614
284.881	-0.01099582	-47.44321	99.9375	167.2188	89.59375	115.4687	69.8614
284.882	-0.009723974	-49.43198	99.875	167.2188	89.59375	115.4687	69.8614
284.883	-0.00628872	-43.7504	99.65625	167.2188	89.59375	115.4687	69.8614
284.884	-0.0006695173	-39.20442	99.90625	167.2188	89.59375	115.4687	69.8614
284.885	0.007180058	-38.06776	99.71875	167.2188	89.59375	115.4687	69.8614
284.886	0.01717643	-33.52267	99.75	167.2188	89.59375	115.4687	69.8614
284.887	0.0291653	-42.89752	99.65625	167.2188	89.59375	115.4687	69.8614
284.888	0.04295426	-46.5908	99.65625	167.2188	89.59375	115.4687	69.8614
284.889	0.05802798	-62.78419	99.5625	167.2188	89.59375	115.4687	69.8614
284.89	0.07400215	-66.76126	99.59375	167.2188	89.59375	115.4687	69.8614
284.891	0.09043442	-78.97752	99.59375	167.2188	89.59375	115.4687	69.8614
284.892	0.1068581	-82.38655	99.25	167.2188	89.59375	115.4687	69.8614
284.893	0.1228076	-80.68222	99.3125	167.2188	89.59375	115.4687	69.8614
284.894	0.1377247	-67.32988	99.1875	167.2188	89.59375	115.4687	69.8614
284.895	0.1513194	-51.42045	99.0625	167.2188	89.59375	115.4687	69.8614
284.896	0.1633234	-36.07982	98.9375	167.2188	89.59375	115.4687	69.8614
284.897	0.1734879	-13.06826	98.9375	167.2188	89.59375	115.4687	69.8614
284.898	0.1816079	-17.3291	99	167.2188	89.59375	115.4687	69.8614
284.899	0.1874517	-14.48828	99.125	167.2188	89.59375	115.4687	69.8614
284.9	0.1911217	-18.4657	99.1875	167.2188	89.59375	115.4687	69.8614
284.901	0.1926972	-29.54531	99.0625	167.2188	89.59375	115.4687	69.8614
284.902	0.1922532	-46.59098	99.125	167.2188	89.59375	115.4687	69.8614
284.903	0.1899287	-59.09085	98.84375	167.2188	89.59375	115.4687	69.8614
284.904	0.1857392	-63.92044	98.84375	167.2188	89.59375	115.4687	69.8614
284.905	0.1800628	-64.48853	98.75	167.2188	89.59375	115.4687	69.8614
284.906	0.1731809	-49.14779	98.65625	167.2188	89.59375	115.4687	69.8614
284.907	0.1653539	-44.6024	98.59375	167.2188	89.59375	115.4687	69.8614
284.908	0.1569209	-30.11358	98.625	167.2188	89.59375	115.4687	69.8614
284.909	0.1480613	-28.40918	98.65625	167.2188	89.59375	115.4687	69.8614
284.91	0.1392568	-20.45441	98.53125	167.2188	89.59375	115.4687	69.8614
284.911	0.1308798	-20.45465	98.6875	167.2188	89.59375	115.4687	69.8614
284.912	0.123266	-22.443	98.5	167.2188	89.59375	115.4687	69.8614
284.913	0.1167678	-22.72677	98.53125	167.2188	89.59375	115.4687	69.8614
